R_0066_CAMPOS_1A	216	410076.00	7533697.00
R_0066_CAMPOS_1A	217	410092.00	7533726.00
R_0066_CAMPOS_1A	218	410110.00	7533755.00
R_0066_CAMPOS_1A	219	410126.00	7533783.00
R_0066_CAMPOS_1A	220	410144.00	7533813.00
R_0066_CAMPOS_1A	221	410160.00	7533841.00
R_0066_CAMPOS_1A	222	410176.00	7533870.00
R_0066_CAMPOS_1A	223	410194.00	7533899.00
R_0066_CAMPOS_1A	224	410210.00	7533928.00
R_0066_CAMPOS_1A	225	410226.00	7533956.00
R_0066_CAMPOS_1A	226	410242.00	7533985.00
R_0066_CAMPOS_1A	227	410260.00	7534014.00
R_0066_CAMPOS_1A	228	410276.00	7534043.00
R_0066_CAMPOS_1A	229	410292.00	7534071.00
R_0066_CAMPOS_1A	230	410310.00	7534101.00
R_0066_CAMPOS_1A	231	410326.00	7534129.00
R_0066_CAMPOS_1A	232	410344.00	7534158.00
R_0066_CAMPOS_1A	233	410360.00	7534187.00
R_0066_CAMPOS_1A	234	410376.00	7534216.00
R_0066_CAMPOS_1A	235	410394.00	7534244.00
R_0066_CAMPOS_1A	236	410410.00	7534274.00
R_0066_CAMPOS_1A	237	410426.00	7534302.00
R_0066_CAMPOS_1A	238	410444.00	7534331.00
R_0066_CAMPOS_1A	239	410460.00	7534359.00
R_0066_CAMPOS_1A	240	410478.00	7534389.00
R_0066_CAMPOS_1A	241	410494.00	7534417.00
R_0066_CAMPOS_1A	242	410510.00	7534446.00
R_0066_CAMPOS_1A	243	410528.00	7534475.00
R_0066_CAMPOS_1A	244	410544.00	7534504.00
R_0066_CAMPOS_1A	245	410560.00	7534532.00
R_0066_CAMPOS_1A	246	410576.00	7534561.00
R_0066_CAMPOS_1A	247	410594.00	7534590.00
R_0066_CAMPOS_1A	248	410610.00	7534619.00
R_0066_CAMPOS_1A	249	410626.00	7534647.00
R_0066_CAMPOS_1A	250	410644.00	7534677.00
R_0066_CAMPOS_1A	251	410660.00	7534705.00
R_0066_CAMPOS_1A	252	410678.00	7534734.00
R_0066_CAMPOS_1A	253	410694.00	7534763.00
R_0066_CAMPOS_1A	254	410710.00	7534792.00
R_0066_CAMPOS_1A	255	410728.00	7534820.00
R_0066_CAMPOS_1A	256	410744.00	7534850.00
R_0066_CAMPOS_1A	257	410760.00	7534878.00
R_0066_CAMPOS_1A	258	410778.00	7534907.00
R_0066_CAMPOS_1A	259	410794.00	7534936.00
R_0066_CAMPOS_1A	260	410812.00	7534965.00
R_0066_CAMPOS_1A	261	410828.00	7534993.00
R_0066_CAMPOS_1A	262	410844.00	7535022.00
R_0066_CAMPOS_1A	263	410862.00	7535051.00
R_0066_CAMPOS_1A	264	410878.00	7535080.00
R_0066_CAMPOS_1A	265	410894.00	7535109.00
R_0066_CAMPOS_1A	266	410910.00	7535137.00
R_0066_CAMPOS_1A	267	410928.00	7535167.00
R_0066_CAMPOS_1A	268	410944.00	7535195.00
R_0066_CAMPOS_1A	269	410960.00	7535224.00
R_0066_CAMPOS_1A	270	410978.00	7535253.00
R_0066_CAMPOS_1A	271	410994.00	7535282.00
R_0066_CAMPOS_1A	272	411012.00	7535310.00
R_0066_CAMPOS_1A	273	411028.00	7535340.00
R_0066_CAMPOS_1A	274	411044.00	7535368.00
R_0066_CAMPOS_1A	275	411062.00	7535397.00
R_0066_CAMPOS_1A	276	411078.00	7535426.00
R_0066_CAMPOS_1A	277	411094.00	7535455.00
R_0066_CAMPOS_1A	278	411112.00	7535483.00
R_0066_CAMPOS_1A	279	411128.00	7535512.00
R_0066_CAMPOS_1A	280	411146.00	7535541.00
R_0066_CAMPOS_1A	281	411162.00	7535570.00
R_0066_CAMPOS_1A	282	411178.00	7535598.00
R_0066_CAMPOS_1A	283	411196.00	7535628.00
R_0066_CAMPOS_1A	284	411212.00	7535656.00
R_0066_CAMPOS_1A	285	411228.00	7535685.00
R_0066_CAMPOS_1A	286	411244.00	7535713.00
R_0066_CAMPOS_1A	287	411262.00	7535743.00
R_0066_CAMPOS_1A	288	411278.00	7535771.00
R_0066_CAMPOS_1A	289	411294.00	7535800.00
R_0066_CAMPOS_1A	290	411312.00	7535829.00
R_0066_CAMPOS_1A	291	411328.00	7535858.00
R_0066_CAMPOS_1A	292	411346.00	7535886.00
R_0066_CAMPOS_1A	293	411362.00	7535916.00
R_0066_CAMPOS_1A	294	411378.00	7535944.00
R_0066_CAMPOS_1A	295	411396.00	7535973.00
R_0066_CAMPOS_1A	296	411412.00	7536002.00
R_0066_CAMPOS_1A	297	411428.00	7536031.00
R_0066_CAMPOS_1A	298	411446.00	7536059.00
R_0066_CAMPOS_1A	299	411462.00	7536088.00
R_0066_CAMPOS_1A	300	411480.00	7536117.00
R_0066_CAMPOS_1A	301	411496.00	7536146.00
R_0066_CAMPOS_1A	302	411512.00	7536174.00
R_0066_CAMPOS_1A	303	411530.00	7536204.00
R_0066_CAMPOS_1A	304	411546.00	7536232.00
R_0066_CAMPOS_1A	305	411562.00	7536261.00
R_0066_CAMPOS_1A	306	411578.00	7536289.00
R_0066_CAMPOS_1A	307	411596.00	7536319.00
R_0066_CAMPOS_1A	308	411612.00	7536347.00
R_0066_CAMPOS_1A	309	411628.00	7536376.00
R_0066_CAMPOS_1A	310	411646.00	7536405.00
R_0066_CAMPOS_1A	311	411662.00	7536434.00
R_0066_CAMPOS_1A	312	411680.00	7536463.00
R_0066_CAMPOS_1A	313	411696.00	7536492.00
R_0066_CAMPOS_1A	314	411712.00	7536520.00
R_0066_CAMPOS_1A	315	411730.00	7536549.00
R_0066_CAMPOS_1A	316	411746.00	7536578.00
R_0066_CAMPOS_1A	317	411762.00	7536607.00
R_0066_CAMPOS_1A	318	411780.00	7536636.00
R_0066_CAMPOS_1A	319	411796.00	7536664.00
R_0066_CAMPOS_1A	320	411814.00	7536694.00
R_0066_CAMPOS_1A	321	411830.00	7536722.00
R_0066_CAMPOS_1A	322	411846.00	7536751.00
R_0066_CAMPOS_1A	323	411864.00	7536780.00
R_0066_CAMPOS_1A	324	411880.00	7536809.00
R_0066_CAMPOS_1A	325	411896.00	7536837.00
R_0066_CAMPOS_1A	326	411912.00	7536866.00
R_0066_CAMPOS_1A	327	411930.00	7536895.00
R_0066_CAMPOS_1A	328	411946.00	7536924.00
R_0066_CAMPOS_1A	329	411964.00	7536952.00
R_0066_CAMPOS_1A	330	411980.00	7536982.00
R_0066_CAMPOS_1A	331	411996.00	7537010.00
R_0066_CAMPOS_1A	332	412014.00	7537039.00
R_0066_CAMPOS_1A	333	412030.00	7537068.00
R_0066_CAMPOS_1A	334	412046.00	7537097.00
R_0066_CAMPOS_1A	335	412064.00	7537125.00
R_0066_CAMPOS_1A	336	412080.00	7537155.00
R_0066_CAMPOS_1A	337	412096.00	7537183.00
R_0066_CAMPOS_1A	338	412114.00	7537212.00
R_0066_CAMPOS_1A	339	412130.00	7537240.00
R_0066_CAMPOS_1A	340	412148.00	7537270.00
R_0066_CAMPOS_1A	341	412164.00	7537298.00
R_0066_CAMPOS_1A	342	412180.00	7537327.00
R_0066_CAMPOS_1A	343	412198.00	7537356.00
R_0066_CAMPOS_1A	344	412214.00	7537385.00
R_0066_CAMPOS_1A	345	412230.00	7537413.00
R_0066_CAMPOS_1A	346	412246.00	7537442.00
R_0066_CAMPOS_1A	347	412264.00	7537471.00
R_0066_CAMPOS_1A	348	412280.00	7537500.00
R_0066_CAMPOS_1A	349	412298.00	7537528.00
R_0066_CAMPOS_1A	350	412314.00	7537558.00
R_0066_CAMPOS_1A	351	412330.00	7537586.00
R_0066_CAMPOS_1A	352	412348.00	7537615.00
R_0066_CAMPOS_1A	353	412364.00	7537644.00
R_0066_CAMPOS_1A	354	412380.00	7537673.00
R_0066_CAMPOS_1A	355	412398.00	7537701.00
R_0066_CAMPOS_1A	356	412414.00	7537731.00
R_0066_CAMPOS_1A	357	412430.00	7537759.00
R_0066_CAMPOS_1A	358	412448.00	7537788.00
R_0066_CAMPOS_1A	359	412464.00	7537816.00
R_0066_CAMPOS_1A	360	412482.00	7537846.00
R_0066_CAMPOS_1A	361	412498.00	7537874.00
R_0066_CAMPOS_1A	362	412514.00	7537903.00
R_0066_CAMPOS_1A	363	412532.00	7537932.00
R_0066_CAMPOS_1A	364	412548.00	7537961.00
R_0066_CAMPOS_1A	365	412564.00	7537990.00
R_0066_CAMPOS_1A	366	412580.00	7538018.00
R_0066_CAMPOS_1A	367	412598.00	7538047.00
R_0066_CAMPOS_1A	368	412614.00	7538076.00
R_0066_CAMPOS_1A	369	412632.00	7538105.00
R_0066_CAMPOS_1A	370	412648.00	7538134.00
R_0066_CAMPOS_1A	371	412664.00	7538163.00
R_0066_CAMPOS_1A	372	412682.00	7538191.00
